canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
dangerous good shipping software,13,10,6,18,194,9.278350515463918,114.72,0.482629246141169,0.5847900237533578,Weak moderate – deprioritize but monitor
hazardous material label,13,9960,141,22,747,2.9451137884872822,66.45,0.7696305000921221,0.5660562343289485,"Strong in organic, not paid → invest in paid"
hazardous material placard,13,26890,31,235,5928,3.964237516869096,1024.03,0.775037581238032,0.6988960907161824,Strong in both → cut/reduce paid
dangerous good shipping training,13,70,7,75,1276,5.877742946708464,576.0600000000001,0.5100051457210969,0.6476356837183144,Weak near thresholds – small optimizations
labelmaster placard,13,20,2,2241,3806,58.88071466106148,5819.72,0.46778156657266773,0.8885773249593691,"Strong in paid, not organic → invest in organic"
un placard,13,220,44,144,3443,4.1823990705779845,587.69,0.6415980519602896,0.6745288624407245,Strong in both → cut/reduce paid
labelmastercom,13,50,2,257,639,40.21909233176839,625.02,0.49490729623398383,0.7756351418811611,"Strong in paid, not organic → invest in organic"
dangerous good paint can,13,0,0,4,88,4.545454545454546,7.78,0.32982456140350874,0.48799023287691345,Weak very low – drop or archive
hazard label,13,5560,147,733,14235,5.149279943800492,1604.2199999999998,0.7730503231470096,0.7660930098568328,Strong in both → cut/reduce paid
dgr iata,14,320,45,67,1093,6.1299176578225065,318.86,0.6451355413419345,0.6432940630900699,"Strong in organic, not paid → invest in paid"
best way to store lithium battery,14,180,0,55,604,9.10596026490066,246.67,0.49225649050186765,0.6440620623175628,Weak near thresholds – small optimizations
dg software,14,20,6,95,561,16.93404634581105,600.89,0.5023972733118617,0.6922918639676457,"Strong in paid, not organic → invest in organic"
shipping ev battery,14,40,2,42,388,10.824742268041238,195.92,0.45197776054995004,0.6347971993009367,Weak near thresholds – small optimizations
shipping large lithium battery,14,7100,154,203,3306,6.140350877192982,1041.31,0.7508326771440826,0.7019814466571292,Strong in both → cut/reduce paid
training for iata,14,30,4,88,1279,6.88037529319781,687.2800000000001,0.4303818387818792,0.6603936194687527,Weak near thresholds – small optimizations
curtec packaging,14,20,5,72,287,25.08710801393728,508.72,0.47504693348175775,0.6904126372113526,"Strong in paid, not organic → invest in organic"
truck placard,14,2360,60,64,1375,4.654545454545454,472.23,0.7343339186450946,0.6331985610631018,"Strong in organic, not paid → invest in paid"
dgi training,14,500,7,14,329,4.25531914893617,149.02,0.5890368340074618,0.550022259324225,Weak near thresholds – small optimizations
dg training course,14,10,2,15,292,5.136986301369863,106.27,0.4269609078230278,0.5585092693008347,Weak moderate – deprioritize but monitor
battery un3480,14,650,42,23,265,8.679245283018867,90.63,0.6768615551155747,0.5959497130560328,"Strong in organic, not paid → invest in paid"
shipping kit paint can,14,0,0,1,24,4.166666666666666,3.72,0.30701754385964913,0.4244407345684972,Weak very low – drop or archive
tm hazmat shipping,14,590,14,11,192,5.729166666666666,114.74,0.6039793161529831,0.5450413168625039,Weak near thresholds – small optimizations
curtec,14,520,5,62,269,23.04832713754647,382.86,0.5977787170349558,0.6797706222118183,"Strong in paid, not organic → invest in organic"
un placard,14,340,43,141,3161,4.460613729832332,238.43,0.657447951824845,0.675841956065572,Strong in both → cut/reduce paid
un 3091 label,14,160,11,58,585,9.914529914529917,217.91000000000005,0.5866870434989947,0.6495758600877528,Weak near thresholds – small optimizations
dangerous good label,14,630,39,265,6013,4.407117911192417,1647.26,0.6776313821380943,0.706264572896252,Strong in both → cut/reduce paid
dangerous good paint can,14,0,0,5,36,13.88888888888889,23.31,0.32631578947368417,0.5314993481222666,Weak very low – drop or archive
can for shipping hazmat,14,60,7,9,151,5.960264900662252,38.28,0.5386976202259938,0.5358574065310464,Weak moderate – deprioritize but monitor
can to ship hazmat,14,0,0,5,125,4.0,23.81,0.30526315789473685,0.4958134365636346,Weak very low – drop or archive
dangerous good training online,14,110,11,3,74,4.054054054054054,30.77,0.528534859558977,0.4713291938552581,Weak moderate – deprioritize but monitor
alternative to paint can shipper,14,0,0,0,9,0.0,0.0,0.3157894736842105,0.2804341045024804,Weak very low – drop or archive
dangerous good shipping training,14,70,15,50,980,5.1020408163265305,407.03,0.5523582319284325,0.6222814747667001,Weak near thresholds – small optimizations
dangerous good software,14,20,5,90,984,9.146341463414634,530.1800000000001,0.49259079313088056,0.670280549557726,"Strong in paid, not organic → invest in organic"
storage of waste battery,14,10,0,1,60,1.6666666666666667,5.96,0.40663934563278215,0.4065786616906,Weak very low – drop or archive
dangerous good training,14,760,68,125,2381,5.249895002099958,794.27,0.631247037227962,0.6719455734311339,Strong in both → cut/reduce paid
dangerous good shipping software,14,10,3,20,206,9.70873786407767,139.61,0.4597665706790323,0.5917077274636628,Weak moderate – deprioritize but monitor
dangerous good shipping label,14,10,5,6,155,3.870967741935484,91.34,0.47282276596018796,0.5040131048670277,Weak moderate – deprioritize but monitor
canister to ship liquid hazmat,14,0,0,6,58,10.344827586206897,41.51,0.3175438596491228,0.5312079917909199,Weak very low – drop or archive
canister to ship hazmat,14,0,0,10,118,8.47457627118644,61.58,0.312280701754386,0.5512753136761974,Weak very low – drop or archive
capsuloc,14,20,8,5,24,20.833333333333336,36.42,0.5126645322716854,0.5449432477387957,Weak moderate – deprioritize but monitor
dg shipping label,14,70,18,48,1029,4.664723032069971,210.03,0.5804316744582182,0.6182867456709632,Weak near thresholds – small optimizations
65th edition iata,14,50,6,22,139,15.827338129496402,156.65,0.5242598450784409,0.6120830371637372,Weak near thresholds – small optimizations
dangerous good declaration software,14,260,57,20,119,16.80672268907563,145.39,0.6552973936456433,0.608975972203363,"Strong in organic, not paid → invest in paid"
un 3481 label,14,590,40,179,1639,10.921293471629042,743.7,0.676638091108391,0.7126590466759894,Strong in both → cut/reduce paid
dangerous good container shipper,14,0,0,15,447,3.355704697986577,85.60000000000001,0.3192982456140351,0.5483500094011676,Weak very low – drop or archive
un 3480 label,14,170,15,26,243,10.699588477366255,125.22,0.6002822574120903,0.6087505980233404,Weak near thresholds – small optimizations
software hazmat,14,60,16,132,1127,11.71251109139308,954.45,0.5677380053554054,0.6975962842171071,"Strong in paid, not organic → invest in organic"
labelmaster,14,7200,484,132,334,39.52095808383233,497.96,0.8540039396327797,0.7389328799695479,Strong in both → cut/reduce paid
label master,14,7290,230,3912,7364,53.12330255296035,5366.34,0.8217416138800878,0.9178854327011452,Strong in both → cut/reduce paid
hazardous material label,14,17260,120,77,2399,3.2096706961233847,382.57,0.7889219614393768,0.6348653910603228,"Strong in organic, not paid → invest in paid"
labelmastercom,14,50,7,311,812,38.30049261083744,811.21,0.5349783259990782,0.7839078393326788,"Strong in paid, not organic → invest in organic"
paint can shipper liquid,14,0,0,4,24,16.666666666666664,9.9,0.32280701754385965,0.5266723960505056,Weak very low – drop or archive
li ion battery storage,14,1600,0,27,296,9.12162162162162,118.91,0.5588977661718774,0.6059616881735251,Weak near thresholds – small optimizations
hazard label,14,5560,163,400,13601,2.940960223512977,567.55,0.7904020749188264,0.7227040090818639,Strong in both → cut/reduce paid
proper storage of lithium ion battery,14,10,0,104,1032,10.07751937984496,446.03,0.40663934563278215,0.6813035791192583,"Strong in paid, not organic → invest in organic"
iata training,14,1000,12,61,803,7.596513075965131,485.53,0.5475754090529019,0.6437719426990871,Weak near thresholds – small optimizations
hazardous material software,14,10810,30,175,2622,6.674294431731502,993.04,0.7224915796802177,0.6962880268404175,Strong in both → cut/reduce paid
hazardous material placard,14,26830,52,182,6394,2.8464185173600254,1272.52,0.7967521351168404,0.677003438529336,Strong in both → cut/reduce paid
imdg code book,14,110,4,55,408,13.480392156862743,248.72,0.5255167911642364,0.6561322548183464,Weak near thresholds – small optimizations
hazardous material training,14,2240,25,59,2069,2.8516191396810053,371.79,0.6326114559084127,0.6179523897940329,"Strong in organic, not paid → invest in paid"
hazardous material transportation training,14,50,4,19,432,4.398148148148148,223.69,0.42805738856970404,0.566860376687618,Weak moderate – deprioritize but monitor
imdg training online,14,10,2,11,96,11.458333333333332,155.05,0.4293000891107471,0.5651770516047991,Weak moderate – deprioritize but monitor
imdg training,14,110,10,5,38,13.157894736842104,30.69,0.5472022984404507,0.5297363771719868,Weak near thresholds – small optimizations
online hazardous material training,14,480,2,7,124,5.64516129032258,58.22,0.4898256413473827,0.5214247109082213,Weak moderate – deprioritize but monitor
lithium ion battery storage,14,1800,0,122,1120,10.892857142857142,541.64,0.5624963874570654,0.6921477949220185,"Strong in paid, not organic → invest in organic"
lithium ion battery warehouse storage,14,50,0,5,112,4.464285714285714,25.99,0.4535331024647909,0.49847987979426633,Weak moderate – deprioritize but monitor
erg book,14,5400,107,156,1727,9.03300521134916,443.31,0.7698117595660566,0.7001815267677425,Strong in both → cut/reduce paid
un3481 lithium battery sticker,14,320,22,3,30,10.0,7.88,0.6027824551345989,0.4965622720675462,Weak near thresholds – small optimizations
lithium ion storage,14,170,0,105,920,11.41304347826087,533.97,0.4905190353897655,0.6854096147446577,"Strong in paid, not organic → invest in organic"
fireproof lithium battery container,14,170,0,150,870,17.24137931034483,711.34,0.4905190353897655,0.7175304686920163,"Strong in paid, not organic → invest in organic"
flammable placard,14,1710,100,630,30290,2.079894354572466,638.04,0.7452658908621475,0.7411256722219401,Strong in both → cut/reduce paid
empty metal paint tin,14,140,0,10,246,4.065040650406504,44.03,0.48462178095920483,0.5315212716348265,Weak moderate – deprioritize but monitor
haz mat label,14,1900,4,785,26950,2.912801484230056,669.69,0.6228831945001199,0.7592175069479921,Strong in both → cut/reduce paid
liquid hazmat shipper kit,14,0,0,33,919,3.5908596300326447,153.67000000000002,0.30350877192982456,0.5919081989475591,Weak very low – drop or archive
packaging for shipping flammable liquid,14,0,1,2,22,9.090909090909092,14.6,0.2809495774354058,0.47520964529678256,Weak very low – drop or archive
empty paint can,14,2900,1,22,1181,1.8628281117696863,89.98,0.6053879837227343,0.5579744564513445,Weak near thresholds – small optimizations
un3481 label,14,3800,213,29,301,9.634551495016613,127.76,0.7940270645986339,0.6114250560452812,"Strong in organic, not paid → invest in paid"
empty paint can for hazmat,14,0,0,10,235,4.25531914893617,46.1,0.32631578947368417,0.5326174482291027,Weak very low – drop or archive
liquid dangerous good shipper kit,14,0,0,6,145,4.137931034482759,27.31,0.3192982456140351,0.5057571589808365,Weak very low – drop or archive
liquid dangerous good shipper,14,0,1,21,357,5.88235294117647,108.72,0.17042326164593205,0.5800028964218893,Weak very low – drop or archive
paint can shipper,14,20,7,32,753,4.249667994687915,95.74,0.49381750861846396,0.5943308766240897,Weak near thresholds – small optimizations
2020 erg,14,260,6,132,1381,9.558291093410572,336.25,0.5338220498226351,0.6930116372569336,"Strong in paid, not organic → invest in organic"
emergency response guidebook,14,13530,625,922,9313,9.90013958982068,2932.3100000000004,0.8527720699427821,0.792970778191522,Strong in both → cut/reduce paid
liquid and corrosive shipper,14,0,0,2,137,1.45985401459854,14.45,0.24912280701754386,0.43427235279804094,Weak very low – drop or archive
emergency response guide book,14,10,2,336,3645,9.218106995884774,950.2,0.4164345920335541,0.7414586228300273,"Strong in paid, not organic → invest in organic"
lithium battery storage container,14,780,19,90,644,13.975155279503104,429.81,0.6078800187251409,0.6836184156939944,"Strong in paid, not organic → invest in organic"
lithium battery storage box,14,100,2,225,1831,12.288367012561444,1157.85,0.20702436174939465,0.7277088717554997,"Strong in paid, not organic → invest in organic"
2012 erg,14,1440,289,4,50,8.0,12.11,0.7732824788939592,0.5034867817639631,"Strong in organic, not paid → invest in paid"
lithium battery label un3481,14,2160,68,287,3639,7.886782082989832,1356.9399999999998,0.73122393213986,0.7271106735843077,Strong in both → cut/reduce paid
empty paint tin for hazmat,14,0,0,0,6,0.0,0.0,0.32982456140350874,0.2714180515831413,Weak very low – drop or archive
empty paint tin,14,2900,0,9,238,3.7815126050420167,31.25,0.577069985234697,0.5243785493556612,Weak near thresholds – small optimizations
lithium battery storage,14,1690,0,81,612,13.23529411764706,378.23,0.5605697431675283,0.6762846146000178,"Strong in paid, not organic → invest in organic"
dot hazmat placard,14,310,30,33,1077,3.064066852367688,84.59,0.6432494073349863,0.5886413210716703,"Strong in organic, not paid → invest in paid"
hazmat training,14,6410,68,75,2432,3.083881578947368,479.36,0.7169827882974135,0.6323389040086749,"Strong in organic, not paid → invest in paid"
hazmat paint can,14,0,0,6,157,3.821656050955414,27.2,0.32982456140350874,0.5038729031975535,Weak very low – drop or archive
hazmat shipping label,14,980,52,52,1443,3.603603603603604,108.33,0.7008638402255821,0.616735417528198,"Strong in organic, not paid → invest in paid"
iata book,14,140,19,121,833,14.525810324129653,1074.49,0.5894662745665084,0.6992917925764117,"Strong in paid, not organic → invest in organic"
shipper for corrosive,14,0,0,8,135,5.925925925925927,43.64,0.23859649122807017,0.5296096528402754,Weak very low – drop or archive
un3091 label,14,540,58,20,212,9.433962264150944,67.46000000000001,0.6888052434501933,0.5910220668502018,"Strong in organic, not paid → invest in paid"
dot label,14,1300,90,50,1330,3.7593984962406015,200.32,0.7333333800250369,0.6153388040510559,"Strong in organic, not paid → invest in paid"
